476,248,198
547,934,904
982,970,642
779,25,631
44,848,889
354,653,948
779,908,472
89,846,165
350,972,654
479,974,959
958,450,559
508,997,494
764,979,816
406,111,841
389,155,690
630,509,695
930,641,956
402,730,154
568,432,126
574,264,100
885,574,550
797,82,547
291,846,879
459,605,990
300,346,145
342,977,7
390,907,648
346,310,730
852,230,162
978,156,426
430,393,0
980,190,434
879,833,633
110,292,238
100,945,584
246,287,913
605,29,173
253,727,483
983,579,65
145,557,573
924,339,966
276,671,509
711,551,342
344,661,987
934,114,932
870,712,571
784,317,601
957,570,328
792,553,908
209,50,817
134,326,509
100,603,180
609,666,83
304,362,745
291,648,211
223,518,923
146,654,240
747,611,810
428,755,715
688,316,765
857,450,444
366,903,399
547,864,65
630,168,779
727,811,779
938,34,297
861,533,952
101,280,915
263,60,23
978,748,339
96,606,142
540,972,45
939,519,909
356,150,430
487,229,241
266,168,628
563,29,161
867,483,793
135,746,854
158,725,602
849,821,560
343,713,533
388,652,404
650,8,906
432,495,136
673,761,304
653,676,685
814,544,168
960,31,267
814,541,992
768,390,165
681,86,878
566,826,882
970,476,242
229,260,737
365,934,850
21,939,526
58,754,422
227,714,453
846,880,994
190,0,737
355,681,175
585,247,1
819,570,830
61,799,90
798,516,376
0,537,316
878,947,422
301,174,488
106,20,368
453,562,720
542,917,402
717,854,1
718,25,923
548,86,722
639,236,590
367,236,127
683,115,427
105,768,601
593,226,974
313,679,888
34,221,806
788,938,12
141,9,38
65,557,476
139,548,713
730,916,949
209,951,416
636,409,536
590,2,763
916,668,794
804,54,368
962,194,306
975,335,667
365,752,225
841,892,125
906,622,393
856,183,345
624,820,754
513,410,108
628,678,128
422,482,182
790,445,728
449,772,64
116,489,168
693,682,60
819,589,34
212,797,218
909,421,390
663,286,800
124,914,478
604,689,312
787,479,757
867,280,881
931,397,370
452,90,53
512,261,642
899,474,439
117,383,212
507,399,851
659,875,765
489,479,454
801,618,286
911,486,566
792,769,963
515,221,406
568,86,667
562,985,493
353,454,877
917,313,628
768,972,855
886,813,334
340,614,305
978,525,143
545,670,912
860,185,486
618,105,572
286,667,909
779,372,363
8,289,676
988,58,0
843,944,813
178,636,427
835,615,305
978,512,327
242,372,512
728,991,969
652,629,636
561,760,8
924,769,649
952,109,707
952,953,3
765,483,992
545,318,607
202,296,471
529,890,843
393,619,186
362,271,167
350,185,928
710,109,49
359,414,158
419,366,463
774,484,946
766,381,264
373,583,912
844,464,803
40,209,774
578,923,397
98,273,582
378,335,44
779,694,458
289,465,176
753,240,660
699,6,41
316,380,976
580,576,792
735,968,1
509,899,276
259,997,549
841,727,236
885,506,931
695,795,396
872,548,988
884,600,995
278,268,727
254,848,655
399,584,624
752,445,875
29,704,872
930,546,599
167,783,457
450,831,252
198,703,153
187,939,105
182,217,373
909,824,221
564,223,805
540,975,603
415,356,307
639,287,205
590,806,989
47,256,820
652,806,875
805,993,814
910,175,384
283,436,208
856,1,783
662,893,110
617,309,467
924,948,106
130,539,264
471,586,520
291,238,326
518,395,672
684,305,847
420,940,636
628,797,637
411,811,530
522,428,191
341,352,140
799,834,31
63,305,617
935,948,208
613,466,603
285,503,261
133,923,553
769,904,350
758,315,513
640,189,941
832,882,646
324,681,480
355,744,786
324,679,86
532,293,553
488,578,408
101,63,331
6,184,587
357,294,903
222,287,444
164,119,679
162,795,360
642,150,105
780,826,136
867,711,429
772,551,360
180,652,775
863,658,960
451,367,606
706,590,893
502,106,364
181,268,159
894,262,661
999,43,488
487,262,551
269,34,102
629,566,106
404,781,764
716,584,484
323,290,426
216,145,532
933,678,800
92,572,414
106,923,457
946,411,71
497,680,105
599,661,23
705,65,805
821,134,389
657,457,32
83,25,529
615,958,207
767,403,780
534,509,703
991,807,466
63,304,146
520,255,159
896,960,225
701,133,711
442,791,520
826,874,545
355,842,856
563,961,611
695,495,472
750,839,279
217,254,583
715,126,838
875,22,150
452,75,283
163,518,426
683,696,653
580,52,847
788,967,808
751,662,656
223,764,847
502,981,453
437,49,579
627,924,954
777,728,29
413,891,899
839,926,596
844,858,0
691,999,967
852,750,981
508,974,745
707,828,79
160,266,128
91,893,404
45,23,132
75,436,375
326,627,653
274,472,511
274,163,510
593,15,613
926,875,587
24,934,415
103,94,33
583,186,927
339,583,950
823,10,738
198,337,365
851,611,837
714,238,353
577,831,720
190,758,596
777,782,530
544,237,977
930,172,515
209,511,98
511,334,109
249,884,798
614,87,761
804,801,999
157,378,183
877,568,293
825,697,427
708,594,664
37,876,836
552,85,699
2,596,385
463,845,269
261,811,356
375,967,509
374,476,888
909,706,808
202,531,858
629,591,804
645,628,680
833,532,765
884,535,361
269,998,558
890,612,721
246,987,689
756,713,165
996,623,223
156,177,107
14,159,698
170,156,679
850,342,211
967,226,98
680,496,449
238,738,61
312,985,400
353,93,113
870,441,88
94,597,618
201,964,777
899,134,285
930,337,627
142,304,854
592,985,702
41,575,440
102,239,777
854,592,222
968,463,663
408,909,613
26,110,577
155,361,63
441,292,752
420,786,409
274,378,746
328,420,321
769,874,913
898,729,505
121,49,320
784,809,229
749,836,691
678,343,53
742,136,345
846,557,483
255,183,861
1,512,633
675,633,860
588,531,941
445,652,342
766,437,151
347,186,339
39,865,683
92,959,819
789,157,728
272,413,912
485,766,424
471,441,409
331,29,940
624,475,593
966,593,382
117,940,920
457,979,137
492,71,448
663,212,606
392,836,371
304,322,137
80,145,579
841,476,960
781,100,787
374,418,380
756,535,321
29,344,652
166,836,76
615,500,288
573,892,125
944,548,799
81,980,944
660,821,772
973,602,224
760,329,642
141,437,529
814,466,874
818,985,710
894,600,562
535,173,454
660,469,354
811,550,686
755,563,859
527,536,814
751,296,143
745,789,580
274,955,399
148,774,384
211,20,336
773,555,861
580,215,330
934,378,232
973,133,795
832,12,683
646,763,332
789,860,121
722,135,429
473,635,555
209,846,575
545,972,131
758,552,698
440,838,77
672,811,210
820,644,223
503,642,338
187,784,199
309,858,686
90,331,321
645,540,168
220,437,140
351,547,44
402,987,882
479,11,46
41,183,42
616,687,684
955,874,468
506,535,326
192,977,9
865,622,901
385,843,338
877,546,237
921,948,224
156,779,588
202,821,771
244,437,810
280,744,37
101,250,572
779,794,902
789,12,524
690,397,719
381,275,618
618,196,566
195,704,698
783,906,519
554,502,308
365,135,53
402,236,655
326,15,802
228,156,814
105,847,211
824,580,838
442,198,387
361,745,91
59,528,350
930,83,852
238,800,987
643,554,575
651,880,591
453,461,99
619,566,298
830,742,878
21,185,429
408,898,174
499,957,703
849,239,138
54,477,290
41,473,844
969,124,724
560,577,537
11,196,103
310,378,846
188,751,383
969,159,281
144,11,590
199,860,829
689,266,658
979,660,131
823,629,607
899,541,536
437,552,84
892,862,463
90,403,214
473,372,726
106,868,737
696,67,949
525,108,216
536,87,876
19,262,505
627,162,398
163,951,950
248,843,813
63,934,216
629,759,588
355,866,457
444,562,876
394,440,337
962,328,424
190,347,39
47,974,553
445,490,504
395,738,699
208,153,985
776,782,745
717,490,611
526,286,525
754,680,317
91,994,645
868,184,345
907,583,319
460,28,161
316,424,251
15,984,404
1,761,539
98,830,381
61,356,667
586,110,700
256,202,694
901,70,231
246,329,814
918,789,843
431,457,619
683,472,603
439,825,716
330,275,546
711,336,254
379,275,365
431,531,567
125,784,989
708,383,318
523,653,459
718,84,916
337,119,740
292,911,566
361,241,193
259,305,530
866,36,805
231,467,688
150,944,824
139,5,207
457,528,212
268,598,649
184,287,120
924,931,31
842,644,625
36,256,282
566,122,318
723,353,137
763,503,433
587,994,438
147,803,318
359,71,916
360,255,203
481,531,487
864,374,131
841,410,387
123,328,509
793,403,214
282,166,717
716,105,63
154,252,218
825,964,289
741,676,896
297,157,428
784,374,154
915,215,564
655,339,892
164,484,295
379,767,813
448,483,918
864,989,523
82,814,839
724,908,515
620,205,25
400,341,399
554,608,614
470,263,305
714,428,790
361,159,909
174,959,744
445,823,85
968,906,900
159,982,160
674,954,365
699,355,58
450,261,666
65,732,930
722,798,710
864,160,869
773,334,180
869,131,4
955,99,262
207,610,244
367,285,198
84,336,905
142,787,167
808,204,251
90,926,401
800,143,561
21,268,248
202,138,379
206,93,831
820,652,441
64,19,78
614,455,415
520,597,202
39,757,758
642,848,684
43,0,179
605,374,448
205,576,586
584,134,31
415,954,683
209,370,54
287,984,509
702,856,458
256,895,567
366,889,415
403,933,768
582,890,142
30,95,70
968,31,204
351,799,510
386,8,232
440,647,568
301,702,425
759,310,672
327,677,562
94,80,847
214,662,89
356,45,536
778,13,567
334,717,718
844,103,78
428,544,726
997,845,428
422,957,738
446,636,415
8,730,847
207,297,510
296,653,907
832,784,920
752,118,637
822,963,741
901,391,637
627,740,834
407,162,143
145,609,779
913,969,862
760,177,159
622,825,164
529,10,948
802,114,67
791,936,382
884,837,125
521,464,866
708,223,380
851,369,341
983,634,663
197,746,192
356,721,17
872,250,379
173,404,493
592,196,430
974,432,619
451,954,436
669,14,659
402,217,380
743,200,14
406,397,113
598,105,834
968,330,436
347,503,841
841,95,389
623,421,821
242,872,127
30,894,141
690,296,711
70,39,911
437,798,661
550,748,118
384,68,448
820,416,303
661,609,398
50,584,819
872,178,44
999,209,938
493,251,234
204,321,625
467,758,775
480,660,876
951,44,944
399,865,712
55,878,673
453,281,257
625,505,788
21,504,349
311,349,600
897,553,273
522,373,384
650,853,44
526,804,89
822,556,306
535,611,536
208,416,817
818,393,322
606,414,179
307,725,528
907,974,434
532,497,159
916,499,12
313,25,169
402,199,77
60,734,40
596,295,808
766,113,202
88,71,968
619,730,46
500,637,20
934,521,869
93,438,720
457,751,97
978,505,297
407,917,31
799,865,678
608,631,791
162,72,214
482,691,944
880,191,933
253,477,455
474,922,245
195,732,348
292,62,205
589,470,122
973,621,987
651,229,971
795,743,43
9,578,734
306,458,278
591,63,755
46,538,30
643,733,762
991,25,824
196,967,646
670,292,268
658,943,849
629,738,945
24,100,523
110,758,333
388,349,397
496,748,935
526,391,668
640,735,45
816,283,364
815,954,656
83,964,952
284,945,42
229,969,494
104,79,252
438,468,602
835,316,702
122,194,93
142,186,180
539,2,464
904,817,418
912,252,382
864,889,679
907,470,648
401,575,727
6,365,547
960,552,215
662,674,409
107,168,595
288,707,950
104,963,119
522,876,724
256,92,613
935,999,435
935,753,10
662,111,375
562,71,927
777,85,953
539,192,121
486,832,829
436,936,144
908,810,20
632,418,113
597,353,464
32,288,569
43,303,680
770,217,103
50,994,188
355,885,733
477,372,565
658,808,502
802,716,664
175,700,83
640,297,788
456,330,77
26,725,732
58,847,949
514,897,295
702,253,181
787,82,905
353,740,713
207,894,782
871,421,834
306,61,132
95,518,814
524,896,539
256,306,738
557,172,636
204,875,241
737,14,675
642,367,415
708,926,661
842,798,83
676,456,496
808,551,366
974,75,614
513,683,273
604,240,445
592,797,672
833,534,687
508,177,406
275,885,333
288,79,483
723,755,939
572,564,491
938,538,918
905,404,602
178,360,194
975,952,991
648,137,878
335,645,55
741,272,292
426,912,371
909,636,478
849,208,42
692,498,933
610,403,689
212,933,49
759,909,353
750,557,490
980,244,487
387,337,759
679,764,671
402,25,659
881,874,219
275,918,718
560,529,473
601,93,407
2,852,316
355,955,225
845,935,821
332,323,510
443,354,274
467,109,652
126,342,878
698,969,797
416,530,326
889,483,419
648,486,624
964,193,579
541,391,514
362,723,189
873,519,544
499,986,5
151,464,347
30,162,316
179,930,198
505,172,682
276,820,520
900,137,65
479,678,456
346,393,532
887,618,51
783,117,389
788,621,205
135,3,720
804,182,650
354,39,174
388,315,995
908,568,484
326,399,514
782,97,907
314,985,525
717,768,995
106,557,616
312,44,971
32,848,153
34,555,192
209,943,859
556,852,427
392,530,827
906,312,924
166,627,261
43,344,30
38,803,939
6,115,983
977,499,184
482,885,739
26,446,682
886,354,886
665,746,416
492,5,729
769,171,708
30,566,404
412,605,207
351,963,674
335,293,525
871,775,411
610,802,209
644,40,564
883,705,310
299,550,315
380,319,838
440,701,405
197,114,362
756,465,677
431,152,970
308,23,98
71,985,900
281,630,292
845,513,997
507,164,547
175,897,218
365,337,272
122,534,386
484,291,203
162,74,356
484,734,731
582,806,717
834,439,699
126,636,564
124,495,80
23,670,977
594,388,667
866,510,553
604,347,196
807,509,622
515,993,357
599,928,515
316,762,954
367,889,942
283,365,437
363,740,460
693,334,200
712,552,710
617,156,57
814,316,918
436,831,264
145,430,192
12,98,954
966,817,195
260,100,912
50,816,653
510,861,339
710,925,892
772,542,48
830,356,364
748,145,548
12,642,330
556,655,429
511,973,598
58,234,699
971,284,867
624,146,80
963,208,5
855,980,547
256,810,256
972,911,401
520,275,43
203,832,698
632,695,24
230,753,258
281,724,894
500,700,40
580,16,248
585,223,228
485,479,391
741,804,654
142,676,929
537,879,113
588,863,808
612,446,914
222,727,990
116,580,691
508,160,707
108,98,282
336,583,762
79,676,918
733,170,594
15,707,474
128,647,337
289,611,783
203,833,863
193,301,443
236,161,955
295,269,405
578,606,340
692,37,16
610,771,186
204,138,246
30,266,245
368,555,857
503,110,42
366,656,344
161,892,505
469,540,127
874,470,733
215,162,122
583,124,245
122,680,383
368,711,650
965,431,557
822,286,668
865,5,676
561,166,920
418,635,460
545,862,930
630,429,444
105,12,568
350,134,249
734,854,312
736,820,95
293,994,381
313,211,386
341,124,905
262,895,540
722,792,754
5,775,183
449,880,548
370,582,34
971,316,889
283,404,61
378,50,407
111,715,619
498,57,95
403,319,990
295,41,135
50,398,910
585,848,142
133,218,724
168,189,41
409,824,797
822,554,847
229,665,563
200,515,620
296,918,939
638,566,332
125,616,731
35,201,931
177,687,149
254,855,690
647,616,514
444,438,420
292,667,85
207,220,601
827,868,871
118,858,437
450,984,405
533,19,959
464,549,646
613,803,853
655,450,469
521,246,259
941,538,278
379,745,498
332,924,366
203,42,225
993,845,209
398,378,580
709,843,481
355,808,284
560,816,86
381,337,685
640,279,223
919,10,321
417,342,597
136,897,640
713,890,837
274,641,215
854,350,410
336,58,571
972,618,387
411,0,724
96,640,355
671,559,365
344,329,707
942,817,605
934,530,847
123,804,488
690,10,839
101,698,897
24,23,867
411,786,867
487,882,860
843,905,771
560,602,100
268,896,917
225,182,799
72,305,603
913,995,966
104,448,664
1,472,687
220,235,473
440,75,707
300,918,965
71,830,567
524,450,815
793,675,997
593,100,654
548,365,649
514,469,450
531,470,274
570,42,862
44,482,937
103,782,207
68,206,37
987,82,488
802,875,515
151,820,615
805,721,980
455,587,449
257,470,271
531,41,314
745,437,148
682,540,931
889,961,489
927,948,571
415,103,798
930,254,971
898,60,44
230,867,631
32,476,102
303,7,495
969,105,932
470,787,472
401,677,785
242,956,86
813,723,189
963,5,443
286,903,855
330,486,74
314,518,550
768,173,910
263,495,15
195,965,802
19,718,831
805,960,139
891,125,862
432,440,868
227,727,123
83,57,961
157,371,479
708,139,5
618,754,500
985,949,817
787,321,535
971,478,847
110,369,324
325,801,116
193,28,843
668,463,253
630,973,976
461,33,468
466,3,222
966,988,524
135,775,845
670,98,323
869,209,44
545,534,197
662,79,577
857,99,41
110,81,366
87,543,399
907,9,402
129,328,390
653,463,517
850,486,616
525,707,177
569,253,63
118,915,142
696,124,593
89,235,675
455,674,570
854,581,579
256,62,259
998,68,75
515,918,913
131,796,620
660,365,225
723,484,492
217,532,617
811,621,204
838,76,878
408,282,811
339,890,873
951,888,941
26,755,212
291,239,8
263,899,373
489,623,209
333,192,741
950,3,714
154,841,142
384,601,424
195,941,314
69,892,554
362,270,310
574,561,549
582,176,448
308,665,423
517,351,616
611,653,971
677,808,165
820,544,766
244,740,707
911,161,951
465,523,221
127,98,134
676,32,311
477,340,328
900,210,31
868,821,685
840,498,493
5,670,389
771,915,129
831,178,642
134,643,166
708,771,616
842,799,648
505,276,989
186,529,199
217,397,372
254,237,222
99,242,893
489,366,160
970,549,338
613,683,333
131,391,104
747,586,256
747,443,532
88,981,61
287,551,811
11,805,48
234,905,643
479,394,9
639,716,910
977,329,593
310,460,337
767,559,923
23,659,718
907,747,700
321,387,251
132,398,408
180,984,313
175,463,59
536,102,776
446,431,457
40,94,270
729,213,181
652,588,840
370,495,588
422,816,975
25,300,373
434,481,358
99,8,173
511,545,628
639,991,59
96,383,505
718,112,718
900,116,306
740,839,154
328,261,322
303,639,623
29,73,456
739,524,464
912,35,9
540,26,353
952,475,88
809,193,553
880,93,669
186,186,508
692,514,122
15,170,761
990,551,186
446,290,710
262,554,98
272,447,124
977,751,599
65,560,145
618,440,238
640,979,424
500,23,291
974,38,813
87,28,364
273,826,6
336,89,560
786,713,359
910,690,110
862,107,23
7,78,463
597,70,794
374,570,818
665,897,208
478,984,589
194,258,415
200,946,504
112,732,569
472,642,611
582,856,719
605,215,149
421,813,571
567,187,493
385,852,390
946,682,375
535,876,985
950,428,931
807,540,663
728,364,657
340,299,866
411,904,81
912,677,894
483,245,81
976,982,285
367,928,319
742,815,547
727,118,975
10,277,868
673,5,232
682,345,531
548,756,788
630,668,817
524,503,414
958,480,397
595,847,677
915,941,493
462,20,963
790,30,240
658,703,245
242,737,591
774,286,699
914,916,720
731,792,223
146,102,703
895,698,902
572,965,843
417,779,863
380,569,245
620,579,300
218,174,38
809,300,324
860,214,592
580,945,736
804,91,191
859,338,889
114,263,206
957,680,985
173,413,907
418,385,838
719,603,12
109,764,312
785,625,878
377,557,824
465,713,267
656,573,606
897,687,869
455,996,901
441,521,666
700,292,404
890,363,359
903,472,124
567,257,101
446,986,658
622,803,724
889,812,297
847,709,336
68,165,684
322,958,206
988,658,850
744,900,213
104,803,37
580,723,294
33,521,632
43,143,435
767,384,247
416,584,309
104,652,826
789,974,784
347,315,794
197,411,694
762,515,850
799,447,925
445,480,446
77,876,941
864,643,325
112,60,909
773,164,914
599,305,240
383,652,907
529,201,319
575,963,186
425,762,634
350,207,466
148,636,342
89,501,338
767,965,398
28,738,914
942,337,220
183,72,224
442,953,426
761,528,389
948,954,504
934,656,63
752,157,700
447,246,201
785,365,166
535,394,256
449,336,593
669,871,17
894,314,970
672,427,498
61,727,804
917,13,813
981,766,970
681,565,568
234,350,934
752,885,328
8,686,16
953,708,240
322,954,906
292,626,333
142,39,61
299,957,74
112,938,192
434,619,757
2,205,459
936,957,344
264,317,31
633,270,91
873,592,45
779,236,671
112,378,710
525,29,667
952,141,957
144,927,928
254,930,133
713,866,90
410,483,407
793,468,29
884,341,973
929,120,209
952,584,940
662,462,969
682,414,463
991,910,390
920,164,672
53,230,891
496,992,374
255,785,842
637,669,535
610,950,7
820,254,591
760,916,53
81,950,467
544,942,730
287,214,246
959,267,476
850,115,820
576,723,605
770,360,626
305,970,928
312,790,182
256,902,451
309,984,753
129,880,47
211,167,261
457,479,881
286,329,996
106,258,71
64,28,431
690,686,402
971,350,544
153,606,799
604,268,783
358,749,15
405,960,535
19,769,14
900,55,695
248,514,953
320,578,334
751,268,372
505,239,74
50,745,681
849,349,301
984,59,402
351,817,714
886,836,483
900,736,539
596,336,405
901,656,983
587,408,603
959,913,195
34,315,940
67,516,641
720,500,701
122,852,870
836,90,58
671,991,794
562,939,130
967,192,139
950,780,547
906,91,812
101,477,128
41,896,996
682,616,497
735,90,701
957,278,791
15,950,134
161,864,73
644,832,618
783,134,398
682,40,841
494,141,319
974,534,215
971,569,184
820,656,274
873,614,553
664,629,855
151,143,719
576,787,903
194,570,38
944,604,78
786,98,572
105,425,106
672,396,675
856,568,332
131,441,298
36,457,927
243,608,70
314,537,209
218,731,131
256,676,735
686,462,186
258,919,611
717,591,359
392,448,279
76,931,720
374,319,529
654,914,490
76,228,27
286,446,758
769,54,786
505,741,248
691,351,519
654,68,111
365,813,911
644,889,194
364,264,865
245,270,779
735,346,7
762,984,806
873,754,860
659,259,601
260,302,953
779,308,373
242,673,186
505,317,76
51,33,692
916,278,962
695,14,660
55,128,645
861,1,399
721,13,10
675,273,664
980,404,972
353,647,997
540,504,666
968,556,699
660,472,329
974,520,695
634,575,824
631,436,177
382,509,190
744,184,815
408,516,220
